"","symbol","datetime","volume","midpoint"
"1342","AAPL","2022-03-08 13:30:00",3688092,160.99
"1343","AAPL","2022-03-08 13:45:00",3689110,160.28
"1344","AAPL","2022-03-08 14:00:00",3513980,158.615
"1345","AAPL","2022-03-08 14:15:00",3870260,158.525
"1346","AAPL","2022-03-08 14:30:00",3028444,159.15
"1347","AAPL","2022-03-08 14:45:00",3073388,159.56
"1348","AAPL","2022-03-08 15:00:00",3080674,159.44
"1349","AAPL","2022-03-08 15:15:00",3154654,159.705
"1350","AAPL","2022-03-08 15:30:00",3058044,158.455
"1351","AAPL","2022-03-08 15:45:00",4333597,157.645
"1352","AAPL","2022-03-08 16:00:00",7032607,157.355
"1353","AAPL","2022-03-09 9:45:00",7111472,160.21
"1354","AAPL","2022-03-09 10:00:00",4830581,160.4
"1355","AAPL","2022-03-09 10:15:00",3907009,161.385
"1356","AAPL","2022-03-09 10:30:00",3920167,161.325
"1357","AAPL","2022-03-09 10:45:00",2604936,161.635
"1358","AAPL","2022-03-09 11:00:00",3378891,162.05
"1359","AAPL","2022-03-09 11:15:00",2536227,161.235
"1360","AAPL","2022-03-09 11:30:00",2005998,161.11
"1361","AAPL","2022-03-09 11:45:00",2207405,161.49
"1362","AAPL","2022-03-09 12:00:00",1802419,162
"1363","AAPL","2022-03-09 12:15:00",1828969,162.055
"1364","AAPL","2022-03-09 12:30:00",2002358,162.005
"1365","AAPL","2022-03-09 12:45:00",2033329,162.445
"1366","AAPL","2022-03-09 13:00:00",1568345,162.66
"1367","AAPL","2022-03-09 13:15:00",2241178,162.46
"1368","AAPL","2022-03-09 13:30:00",1477148,162.275
"1369","AAPL","2022-03-09 13:45:00",1589988,161.735
"1370","AAPL","2022-03-09 14:00:00",1691756,161.985
"1371","AAPL","2022-03-09 14:15:00",1951210,162.145
"1372","AAPL","2022-03-09 14:30:00",1563826,162.34
"1373","AAPL","2022-03-09 14:45:00",2732907,162.905
"1374","AAPL","2022-03-09 15:00:00",2025279,162.565
"1375","AAPL","2022-03-09 15:15:00",2698185,163.145
"1376","AAPL","2022-03-09 15:30:00",2559364,163.195
"1377","AAPL","2022-03-09 15:45:00",3261577,163.245
"1378","AAPL","2022-03-09 16:00:00",7022248,162.945
"1379","AAPL","2022-03-10 9:45:00",7770896,158.525
"1380","AAPL","2022-03-10 10:00:00",6082559,158.93
"1381","AAPL","2022-03-10 10:15:00",4324371,158.225
"1382","AAPL","2022-03-10 10:30:00",3464839,158.13
"1383","AAPL","2022-03-10 10:45:00",2966954,158.015
"1384","AAPL","2022-03-10 11:00:00",2624732,157.775
"1385","AAPL","2022-03-10 11:15:00",2827429,157.335
"1386","AAPL","2022-03-10 11:30:00",3792377,156.675
"1387","AAPL","2022-03-10 11:45:00",3534988,157.285
"1388","AAPL","2022-03-10 12:00:00",2381337,157.365
"1389","AAPL","2022-03-10 12:15:00",2091031,157.095
"1390","AAPL","2022-03-10 12:30:00",2043992,157.215
"1391","AAPL","2022-03-10 12:45:00",1940258,156.645
"1392","AAPL","2022-03-10 13:00:00",2795308,156.065
"1393","AAPL","2022-03-10 13:15:00",2381292,156.33
"1394","AAPL","2022-03-10 13:30:00",2516003,156.825
"1395","AAPL","2022-03-10 13:45:00",2044942,156.715
"1396","AAPL","2022-03-10 14:00:00",2395114,157.555
"1397","AAPL","2022-03-10 14:15:00",3264266,157.82
"1398","AAPL","2022-03-10 14:30:00",2194708,158.235
"1399","AAPL","2022-03-10 14:45:00",2540993,158.135
"1400","AAPL","2022-03-10 15:00:00",2685228,159.02
"1401","AAPL","2022-03-10 15:15:00",2941799,158.475
"1402","AAPL","2022-03-10 15:30:00",2594721,158.015
"1403","AAPL","2022-03-10 15:45:00",3061082,157.895
"1404","AAPL","2022-03-10 16:00:00",6108567,158.49
"1405","AAPL","2022-03-11 9:45:00",6462497,158.235
"1406","AAPL","2022-03-11 10:00:00",4890903,157.66
"1407","AAPL","2022-03-11 10:15:00",3322612,157.565
"1408","AAPL","2022-03-11 10:30:00",2936128,157.655
"1409","AAPL","2022-03-11 10:45:00",2650620,157.675
"1410","AAPL","2022-03-11 11:00:00",2300447,157.865
"1411","AAPL","2022-03-11 11:15:00",2898816,156.685
"1412","AAPL","2022-03-11 11:30:00",3363135,155.895
"1413","AAPL","2022-03-11 11:45:00",6040063,155.515
"1414","AAPL","2022-03-11 12:00:00",3100625,155.505
"1415","AAPL","2022-03-11 12:15:00",3091514,154.995
"1416","AAPL","2022-03-11 12:30:00",2781695,154.925
"1417","AAPL","2022-03-11 12:45:00",2471311,155.13
"1418","AAPL","2022-03-11 13:00:00",2538619,155.385
"1419","AAPL","2022-03-11 13:15:00",2444637,155.815
"1420","AAPL","2022-03-11 13:30:00",2329196,156.505
"1421","AAPL","2022-03-11 13:45:00",1945463,156.66
"1422","AAPL","2022-03-11 14:00:00",2741313,156.095
"1423","AAPL","2022-03-11 14:15:00",1871083,156.165
"1424","AAPL","2022-03-11 14:30:00",2229768,156.535
"1425","AAPL","2022-03-11 14:45:00",1801069,156.095
"1426","AAPL","2022-03-11 15:00:00",2153040,155.905
"1427","AAPL","2022-03-11 15:15:00",2061076,155.205
"1428","AAPL","2022-03-11 15:30:00",2273472,155.085
"1429","AAPL","2022-03-11 15:45:00",3758552,155.165
"1430","AAPL","2022-03-11 16:00:00",7881083,154.765
"1431","AAPL","2022-03-14 9:45:00",9050346,152.55
"1432","AAPL","2022-03-14 10:00:00",5187705,152.47
"1433","AAPL","2022-03-14 10:15:00",4123495,153.615
"1434","AAPL","2022-03-14 10:30:00",3254664,153.315
"1435","AAPL","2022-03-14 10:45:00",3277516,152.975
"1436","AAPL","2022-03-14 11:00:00",3257246,153.985
"1437","AAPL","2022-03-14 11:15:00",2668966,153.515
"1438","AAPL","2022-03-14 11:30:00",2065537,153.085
"1439","AAPL","2022-03-14 11:45:00",2272681,152.38
"1440","AAPL","2022-03-14 12:00:00",2200702,152.485
"1441","AAPL","2022-03-14 12:15:00",3407934,151.735
"1442","AAPL","2022-03-14 12:30:00",2439000,151.96
"1443","AAPL","2022-03-14 12:45:00",2790244,151.81
"1444","AAPL","2022-03-14 13:00:00",3086835,150.985
"1445","AAPL","2022-03-14 13:15:00",3449077,150.685
"1446","AAPL","2022-03-14 13:30:00",2437703,150.795
"1447","AAPL","2022-03-14 13:45:00",2583818,150.915
"1448","AAPL","2022-03-14 14:00:00",2988102,151
"1449","AAPL","2022-03-14 14:15:00",2557625,151.04
"1450","AAPL","2022-03-14 14:30:00",2737223,150.675
"1451","AAPL","2022-03-14 14:45:00",2688039,150.975
"1452","AAPL","2022-03-14 15:00:00",2713258,151.14
"1453","AAPL","2022-03-14 15:15:00",2834987,151.515
"1454","AAPL","2022-03-14 15:30:00",2754978,151.205
"1455","AAPL","2022-03-14 15:45:00",3846878,151.055
"1456","AAPL","2022-03-14 16:00:00",7340198,150.625
"1457","AAPL","2022-03-15 9:45:00",6445715.4,150.835
"1458","AAPL","2022-03-15 10:00:00",4257133,151.57
"1459","AAPL","2022-03-15 10:15:00",3382695.8,150.885
"1460","AAPL","2022-03-15 10:30:00",3490110.7,152.025
"1461","AAPL","2022-03-15 10:45:00",3256749,152.415
"1462","AAPL","2022-03-15 11:00:00",2612158.3,152.515
"1463","AAPL","2022-03-15 11:15:00",2753903.8,153.115
"1464","AAPL","2022-03-15 11:30:00",2229695.7,153.38
"1465","AAPL","2022-03-15 11:45:00",3010665.3,154.085
"1466","AAPL","2022-03-15 12:00:00",2928944.8,153.335
"1467","AAPL","2022-03-15 12:15:00",2771030.3,154.39
"1468","AAPL","2022-03-15 12:30:00",2036100.3,154.535
"1469","AAPL","2022-03-15 12:45:00",1638632.1,154.28
"1470","AAPL","2022-03-15 13:00:00",2102958.8,154.12
"1471","AAPL","2022-03-15 13:15:00",1633180,153.51
"1472","AAPL","2022-03-15 13:30:00",1540982.3,153.255
"1473","AAPL","2022-03-15 13:45:00",1705112.4,153.35
"1474","AAPL","2022-03-15 14:00:00",1557587,153.695
"1475","AAPL","2022-03-15 14:15:00",2269124,153.165
"1476","AAPL","2022-03-15 14:30:00",2051669.5,153.215
"1477","AAPL","2022-03-15 14:45:00",1773962.3,153.665
"1478","AAPL","2022-03-15 15:00:00",2346106.90000001,154.395
"1479","AAPL","2022-03-15 15:15:00",2719397.4,154.605
"1480","AAPL","2022-03-15 15:30:00",3307154.7,154.905
"1481","AAPL","2022-03-15 15:45:00",3421364.90000001,154.995
"1482","AAPL","2022-03-15 16:00:00",6478346.5,155.055
"1483","AAPL","2022-03-16 9:45:00",6851717,156.79
"1484","AAPL","2022-03-16 10:00:00",3991261,157.365
"1485","AAPL","2022-03-16 10:15:00",3412718,157.265
"1486","AAPL","2022-03-16 10:30:00",4037601,157.815
"1487","AAPL","2022-03-16 10:45:00",3933922,158.015
"1488","AAPL","2022-03-16 11:00:00",2837092,158.41
"1489","AAPL","2022-03-16 11:15:00",2710512,157.755
"1490","AAPL","2022-03-16 11:30:00",1929716,157.975
"1491","AAPL","2022-03-16 11:45:00",1537941,157.915
"1492","AAPL","2022-03-16 12:00:00",1647769,158.085
"1493","AAPL","2022-03-16 12:15:00",1620949,157.745
"1494","AAPL","2022-03-16 12:30:00",1505075,158.045
"1495","AAPL","2022-03-16 12:45:00",1470588,158.005
"1496","AAPL","2022-03-16 13:00:00",2006281.6,157.305
"1497","AAPL","2022-03-16 13:15:00",1955716.6,156.815
"1498","AAPL","2022-03-16 13:30:00",1625396.4,156.785
"1499","AAPL","2022-03-16 13:45:00",1671428.9,157.005
"1500","AAPL","2022-03-16 14:00:00",1696058.3,157.37
"1501","AAPL","2022-03-16 14:15:00",5055843.2,155.37
"1502","AAPL","2022-03-16 14:30:00",3216591.7,155.22
"1503","AAPL","2022-03-16 14:45:00",4802914.2,156.43
"1504","AAPL","2022-03-16 15:00:00",3937105.4,157.11
"1505","AAPL","2022-03-16 15:15:00",3065571.7,157.65
"1506","AAPL","2022-03-16 15:30:00",3745756,158.325
"1507","AAPL","2022-03-16 15:45:00",2995660.90000001,158.31
"1508","AAPL","2022-03-16 16:00:00",7524719.59999999,159.615
"1509","AAPL","2022-03-17 9:45:00",4467985,158.245
"1510","AAPL","2022-03-17 10:00:00",3921819,159.485
"1511","AAPL","2022-03-17 10:15:00",3307742,159.425
"1512","AAPL","2022-03-17 10:30:00",2372523,158.715
"1513","AAPL","2022-03-17 10:45:00",2521769,158.345
"1514","AAPL","2022-03-17 11:00:00",2427345,158.015
"1515","AAPL","2022-03-17 11:15:00",1878635,158.005
"1516","AAPL","2022-03-17 11:30:00",1875262,158.495
"1517","AAPL","2022-03-17 11:45:00",1575340,158.645
"1518","AAPL","2022-03-17 12:00:00",2227064.2,158.585
"1519","AAPL","2022-03-17 12:15:00",1654686,158.765
"1520","AAPL","2022-03-17 12:30:00",1932341.4,159.135
"1521","AAPL","2022-03-17 12:45:00",1630252.8,159.055
"1522","AAPL","2022-03-17 13:00:00",1602580.8,159.025
"1523","AAPL","2022-03-17 13:15:00",1738228.8,158.655
"1524","AAPL","2022-03-17 13:30:00",2275068.4,159.915
"1525","AAPL","2022-03-17 13:45:00",2227824.4,159.975
"1526","AAPL","2022-03-17 14:00:00",1851546.8,160.005
"1527","AAPL","2022-03-17 14:15:00",1956822.2,159.755
"1528","AAPL","2022-03-17 14:30:00",1614346.2,159.335
"1529","AAPL","2022-03-17 14:45:00",1726633,159.785
"1530","AAPL","2022-03-17 15:00:00",1438632.2,159.905
"1531","AAPL","2022-03-17 15:15:00",2052816.2,159.515
"1532","AAPL","2022-03-17 15:30:00",1875367.2,159.775
"1533","AAPL","2022-03-17 15:45:00",3034702.8,160.375
"1534","AAPL","2022-03-17 16:00:00",6227236,160.985
"1535","AAPL","2022-03-18 9:45:00",5706273,160.035
"1536","AAPL","2022-03-18 10:00:00",3988864,160.985
"1537","AAPL","2022-03-18 10:15:00",3834999,161.555
"1538","AAPL","2022-03-18 10:30:00",3038560,161.395
"1539","AAPL","2022-03-18 10:45:00",2434021,161.22
"1540","AAPL","2022-03-18 11:00:00",2295618,161.235
"1541","AAPL","2022-03-18 11:15:00",3172390,161.895
"1542","AAPL","2022-03-18 11:30:00",2198945,161.785
"1543","AAPL","2022-03-18 11:45:00",2979754,162.395
"1544","AAPL","2022-03-18 12:00:00",2226498.2,162.34
"1545","AAPL","2022-03-18 12:15:00",1572818,162.255
"1546","AAPL","2022-03-18 12:30:00",2137076.4,162.585
"1547","AAPL","2022-03-18 12:45:00",2179302.2,162.805
"1548","AAPL","2022-03-18 13:00:00",2154517.2,162.595
"1549","AAPL","2022-03-18 13:15:00",1652115.2,162.605
"1550","AAPL","2022-03-18 13:30:00",1666258.8,162.625
"1551","AAPL","2022-03-18 13:45:00",1555242.6,162.455
"1552","AAPL","2022-03-18 14:00:00",1757819.1,162.455
"1553","AAPL","2022-03-18 14:15:00",1591279.4,162.725
"1554","AAPL","2022-03-18 14:30:00",2304589.7,162.965
"1555","AAPL","2022-03-18 14:45:00",2511287.6,163.175
"1556","AAPL","2022-03-18 15:00:00",2221777,163.435
"1557","AAPL","2022-03-18 15:15:00",3066133.9,163.905
"1558","AAPL","2022-03-18 15:30:00",3138740,164.125
"1559","AAPL","2022-03-18 15:45:00",4185554.1,164.405
"1560","AAPL","2022-03-18 16:00:00",7853947.6,163.95
"1561","AAPL","2022-03-21 9:45:00",5722933,165.345
"1562","AAPL","2022-03-21 10:00:00",4561782,164.03
"1563","AAPL","2022-03-21 10:15:00",3144148,163.4
"1564","AAPL","2022-03-21 10:30:00",2682268,163.225
"1565","AAPL","2022-03-21 10:45:00",2862072,163.955
"1566","AAPL","2022-03-21 11:00:00",3115973,164.865
"1567","AAPL","2022-03-21 11:15:00",2947652,164.865
"1568","AAPL","2022-03-21 11:30:00",3447254,166.035
"1569","AAPL","2022-03-21 11:45:00",3522056,166
"1570","AAPL","2022-03-21 12:00:00",2464258,166.245
"1571","AAPL","2022-03-21 12:15:00",2126626,165.845
"1572","AAPL","2022-03-21 12:30:00",1775438,165.615
"1573","AAPL","2022-03-21 12:45:00",3345661,164.805
"1574","AAPL","2022-03-21 13:00:00",2287825,163.93
"1575","AAPL","2022-03-21 13:15:00",2053783,163.77
"1576","AAPL","2022-03-21 13:30:00",1899272,163.685
"1577","AAPL","2022-03-21 13:45:00",2068024,163.55
"1578","AAPL","2022-03-21 14:00:00",1439361,163.9
"1579","AAPL","2022-03-21 14:15:00",1999413,164.205
"1580","AAPL","2022-03-21 14:30:00",2347704,164.665
"1581","AAPL","2022-03-21 14:45:00",1680010,164.565
"1582","AAPL","2022-03-21 15:00:00",1939401,164.075
"1583","AAPL","2022-03-21 15:15:00",1523775.8,164.325
"1584","AAPL","2022-03-21 15:30:00",1758647.6,164.695
"1585","AAPL","2022-03-21 15:45:00",2305367.4,164.525
"1586","AAPL","2022-03-21 16:00:00",5183859.10000001,165.375
"1587","AAPL","2022-03-22 9:45:00",5255437,166.685
"1588","AAPL","2022-03-22 10:00:00",3711600,166.15
"1589","AAPL","2022-03-22 10:15:00",4343131,167.155
"1590","AAPL","2022-03-22 10:30:00",4651044,168.025
"1591","AAPL","2022-03-22 10:45:00",3996316,168.465
"1592","AAPL","2022-03-22 11:00:00",2898210,168.395
"1593","AAPL","2022-03-22 11:15:00",3392477,168.955
"1594","AAPL","2022-03-22 11:30:00",2276860,168.81
"1595","AAPL","2022-03-22 11:45:00",2068019,168.385
"1596","AAPL","2022-03-22 12:00:00",1843582,168.615
"1597","AAPL","2022-03-22 12:15:00",1712418,168.585
"1598","AAPL","2022-03-22 12:30:00",1822061.3,168.345
"1599","AAPL","2022-03-22 12:45:00",1832294.5,168.325
"1600","AAPL","2022-03-22 13:00:00",1610061.3,168.845
"1601","AAPL","2022-03-22 13:15:00",1638613.4,168.895
"1602","AAPL","2022-03-22 13:30:00",1406569.1,168.755
"1603","AAPL","2022-03-22 13:45:00",1564241.9,168.955
"1604","AAPL","2022-03-22 14:00:00",1909465,169.305
"1605","AAPL","2022-03-22 14:15:00",1859403,168.785
"1606","AAPL","2022-03-22 14:30:00",1965145.7,168.625
"1607","AAPL","2022-03-22 14:45:00",1414714.2,168.635
"1608","AAPL","2022-03-22 15:00:00",1649280.9,168.605
"1609","AAPL","2022-03-22 15:15:00",2148524.2,168.865
"1610","AAPL","2022-03-22 15:30:00",2142554.9,168.845
"1611","AAPL","2022-03-22 15:45:00",2585855.4,169.105
"1612","AAPL","2022-03-22 16:00:00",6306450.5,168.83
"1613","AAPL","2022-03-23 9:45:00",6407716,168.715
"1614","AAPL","2022-03-23 10:00:00",4888262,169.54
"1615","AAPL","2022-03-23 10:15:00",5648161,170.445
"1616","AAPL","2022-03-23 10:30:00",4225914,170.255
"1617","AAPL","2022-03-23 10:45:00",2585332,170.075
"1618","AAPL","2022-03-23 11:00:00",2686592,170.405
"1619","AAPL","2022-03-23 11:15:00",2880050,170.915
"1620","AAPL","2022-03-23 11:30:00",3949868,171.255
"1621","AAPL","2022-03-23 11:45:00",2508447,171.635
"1622","AAPL","2022-03-23 12:00:00",2339761,171.775
"1623","AAPL","2022-03-23 12:15:00",3742190,171.345
"1624","AAPL","2022-03-23 12:30:00",2594800,171.865
"1625","AAPL","2022-03-23 12:45:00",2160673,171.455
"1626","AAPL","2022-03-23 13:00:00",2250025,171.725
"1627","AAPL","2022-03-23 13:15:00",4047711,172.465
"1628","AAPL","2022-03-23 13:30:00",3585984,171.785
"1629","AAPL","2022-03-23 13:45:00",2172765,171.945
"1630","AAPL","2022-03-23 14:00:00",2437754,172.325
"1631","AAPL","2022-03-23 14:15:00",2804136,171.645
"1632","AAPL","2022-03-23 14:30:00",2115537,171.96
"1633","AAPL","2022-03-23 14:45:00",2065191,171.765
"1634","AAPL","2022-03-23 15:00:00",2195510,171.725
"1635","AAPL","2022-03-23 15:15:00",2254853,171.325
"1636","AAPL","2022-03-23 15:30:00",2729756,171.245
"1637","AAPL","2022-03-23 15:45:00",2618340,171.185
"1638","AAPL","2022-03-23 16:00:00",6726557,170.205
"1639","AAPL","2022-03-24 9:45:00",6023962,171.86
"1640","AAPL","2022-03-24 10:00:00",4545096,170.895
"1641","AAPL","2022-03-24 10:15:00",3767363,171.145
"1642","AAPL","2022-03-24 10:30:00",2935291,170.44
"1643","AAPL","2022-03-24 10:45:00",2711484,171.165
"1644","AAPL","2022-03-24 11:00:00",1813304,170.755
"1645","AAPL","2022-03-24 11:15:00",2416178,171.325
"1646","AAPL","2022-03-24 11:30:00",2379433,172.015
"1647","AAPL","2022-03-24 11:45:00",2613859,172.205
"1648","AAPL","2022-03-24 12:00:00",1679659,171.885
"1649","AAPL","2022-03-24 12:15:00",1628133,171.525
"1650","AAPL","2022-03-24 12:30:00",1436943,171.165
"1651","AAPL","2022-03-24 12:45:00",1271957,171.355
"1652","AAPL","2022-03-24 13:00:00",1088026.2,171.345
"1653","AAPL","2022-03-24 13:15:00",6352114.59999999,171.865
"1654","AAPL","2022-03-24 13:30:00",2338596.2,171.925
"1655","AAPL","2022-03-24 13:45:00",1765369.8,172.105
"1656","AAPL","2022-03-24 14:00:00",1415406.2,172.155
"1657","AAPL","2022-03-24 14:15:00",2364492,172.065
"1658","AAPL","2022-03-24 14:30:00",1636758.5,172.185
"1659","AAPL","2022-03-24 14:45:00",1831025.5,172.285
"1660","AAPL","2022-03-24 15:00:00",2472712.5,172.57
"1661","AAPL","2022-03-24 15:15:00",3400456,172.925
"1662","AAPL","2022-03-24 15:30:00",3565208.5,173.235
"1663","AAPL","2022-03-24 15:45:00",3376153.5,173.205
"1664","AAPL","2022-03-24 16:00:00",8680660,174.095
"1665","AAPL","2022-03-25 9:45:00",5494750,173.94
"1666","AAPL","2022-03-25 10:00:00",4770643,173.785
"1667","AAPL","2022-03-25 10:15:00",3317541,174.025
"1668","AAPL","2022-03-25 10:30:00",3670918,174.415
"1669","AAPL","2022-03-25 10:45:00",4470461,175.045
"1670","AAPL","2022-03-25 11:00:00",3117322,174.565
"1671","AAPL","2022-03-25 11:15:00",3617327,173.365
"1672","AAPL","2022-03-25 11:30:00",3238037,173.215
"1673","AAPL","2022-03-25 11:45:00",2779432,173.595
"1674","AAPL","2022-03-25 12:00:00",2155684,173.085
"1675","AAPL","2022-03-25 12:15:00",2101026,173.525
"1676","AAPL","2022-03-25 12:30:00",1881375,173.325
"1677","AAPL","2022-03-25 12:45:00",1556306,173.025
"1678","AAPL","2022-03-25 13:00:00",1866458.8,173.275
"1679","AAPL","2022-03-25 13:15:00",1281429.6,173.12
"1680","AAPL","2022-03-25 13:30:00",2306635.2,173.645
"1681","AAPL","2022-03-25 13:45:00",1277918.2,173.785
"1682","AAPL","2022-03-25 14:00:00",1863524.1,174.285
"1683","AAPL","2022-03-25 14:15:00",1906980.5,174.405
"1684","AAPL","2022-03-25 14:30:00",1425744.1,174.455
"1685","AAPL","2022-03-25 14:45:00",1634575.3,174.535
"1686","AAPL","2022-03-25 15:00:00",1715395.7,174.715
"1687","AAPL","2022-03-25 15:15:00",2506077,174.225
"1688","AAPL","2022-03-25 15:30:00",2201595,173.435
"1689","AAPL","2022-03-25 15:45:00",2325743.9,173.765
"1690","AAPL","2022-03-25 16:00:00",5606807.6,174.725
"1691","AAPL","2022-03-28 9:45:00",7465434,174.325
"1692","AAPL","2022-03-28 10:00:00",5581150,174.485
"1693","AAPL","2022-03-28 10:15:00",3928056,174
"1694","AAPL","2022-03-28 10:30:00",4141116,174.33
"1695","AAPL","2022-03-28 10:45:00",2715042,174.085
"1696","AAPL","2022-03-28 11:00:00",3173489,174.965
"1697","AAPL","2022-03-28 11:15:00",3338128,174.565
"1698","AAPL","2022-03-28 11:30:00",2085258,174.375
"1699","AAPL","2022-03-28 11:45:00",2890342,173.735
"1700","AAPL","2022-03-28 12:00:00",2383295,173.165
"1701","AAPL","2022-03-28 12:15:00",1957693,173.275
"1702","AAPL","2022-03-28 12:30:00",1696160,173.405
"1703","AAPL","2022-03-28 12:45:00",1577659,173.735
"1704","AAPL","2022-03-28 13:00:00",1609253.1,174.045
"1705","AAPL","2022-03-28 13:15:00",1501658.5,174.125
"1706","AAPL","2022-03-28 13:30:00",1759589.4,174.445
"1707","AAPL","2022-03-28 13:45:00",1444344.4,174.525
"1708","AAPL","2022-03-28 14:00:00",1748704.2,174.435
"1709","AAPL","2022-03-28 14:15:00",2118678.8,174.575
"1710","AAPL","2022-03-28 14:30:00",1778507,174.745
"1711","AAPL","2022-03-28 14:45:00",2086191,174.775
"1712","AAPL","2022-03-28 15:00:00",2875524,175.045
"1713","AAPL","2022-03-28 15:15:00",2349088,174.965
"1714","AAPL","2022-03-28 15:30:00",2696504.8,175.005
"1715","AAPL","2022-03-28 15:45:00",3777902.2,175.045
"1716","AAPL","2022-03-28 16:00:00",7514178.19999999,175.575
"1717","AAPL","2022-03-29 9:45:00",7642799,177.325
"1718","AAPL","2022-03-29 10:00:00",6153746,177.585
"1719","AAPL","2022-03-29 10:15:00",5243289,176.835
"1720","AAPL","2022-03-29 10:30:00",3700770,177.385
"1721","AAPL","2022-03-29 10:45:00",3272682,176.725
"1722","AAPL","2022-03-29 11:00:00",3001271,177.195
"1723","AAPL","2022-03-29 11:15:00",2200355,177.175
"1724","AAPL","2022-03-29 11:30:00",2702101,177.84
"1725","AAPL","2022-03-29 11:45:00",2047072,177.745
"1726","AAPL","2022-03-29 12:00:00",1502595,177.48
"1727","AAPL","2022-03-29 12:15:00",1706113,177.43
"1728","AAPL","2022-03-29 12:30:00",1615717,177.165
"1729","AAPL","2022-03-29 12:45:00",1998833,177.165
"1730","AAPL","2022-03-29 13:00:00",1762760,177.185
"1731","AAPL","2022-03-29 13:15:00",1702312,177.075
"1732","AAPL","2022-03-29 13:30:00",1446747,177.095
"1733","AAPL","2022-03-29 13:45:00",1786066,177.515
"1734","AAPL","2022-03-29 14:00:00",2754229,178.085
"1735","AAPL","2022-03-29 14:15:00",2107571,177.785
"1736","AAPL","2022-03-29 14:30:00",1741034,177.85
"1737","AAPL","2022-03-29 14:45:00",2139534,178.095
"1738","AAPL","2022-03-29 15:00:00",2805209,178.345
"1739","AAPL","2022-03-29 15:15:00",3864842,178.735
"1740","AAPL","2022-03-29 15:30:00",3200519,178.785
"1741","AAPL","2022-03-29 15:45:00",3600721,178.775
"1742","AAPL","2022-03-29 16:00:00",7073466,178.995
"1743","AAPL","2022-03-30 9:45:00",7649721,178.735
"1744","AAPL","2022-03-30 10:00:00",5093002,178.745
"1745","AAPL","2022-03-30 10:15:00",4017007,179.415
"1746","AAPL","2022-03-30 10:30:00",3745792,178.905
"1747","AAPL","2022-03-30 10:45:00",2569165,178.685
"1748","AAPL","2022-03-30 11:00:00",2913900,177.915
"1749","AAPL","2022-03-30 11:15:00",3247768,177.595
"1750","AAPL","2022-03-30 11:30:00",2479114,177.645
"1751","AAPL","2022-03-30 11:45:00",2474850,177.725
"1752","AAPL","2022-03-30 12:00:00",1792912,177.795
"1753","AAPL","2022-03-30 12:15:00",2470770,177.745
"1754","AAPL","2022-03-30 12:30:00",1579002,177.765
"1755","AAPL","2022-03-30 12:45:00",1545608,178.325
"1756","AAPL","2022-03-30 13:00:00",1803817.3,178.395
"1757","AAPL","2022-03-30 13:15:00",1513679.90000001,178.425
"1758","AAPL","2022-03-30 13:30:00",1623011.7,178.205
"1759","AAPL","2022-03-30 13:45:00",3705086.2,178.355
"1760","AAPL","2022-03-30 14:00:00",2083936.2,178.155
"1761","AAPL","2022-03-30 14:15:00",1651956.7,178.38
"1762","AAPL","2022-03-30 14:30:00",1570238.5,178.01
"1763","AAPL","2022-03-30 14:45:00",1594906.9,177.885
"1764","AAPL","2022-03-30 15:00:00",1624192.1,177.665
"1765","AAPL","2022-03-30 15:15:00",2328186,177.385
"1766","AAPL","2022-03-30 15:30:00",3231532.7,177.195
"1767","AAPL","2022-03-30 15:45:00",3543332.09999999,177.085
"1768","AAPL","2022-03-30 16:00:00",5675536.90000001,177.725
"1769","AAPL","2022-03-31 9:45:00",5420633,176.225
"1770","AAPL","2022-03-31 10:00:00",5259526,176.245
"1771","AAPL","2022-03-31 10:15:00",3767624,176.185
"1772","AAPL","2022-03-31 10:30:00",2713336,176.225
"1773","AAPL","2022-03-31 10:45:00",2763344,176.945
"1774","AAPL","2022-03-31 11:00:00",2776706,176.945
"1775","AAPL","2022-03-31 11:15:00",2057067,176.595
"1776","AAPL","2022-03-31 11:30:00",1827908,176.48
"1777","AAPL","2022-03-31 11:45:00",1793958,176.825
"1778","AAPL","2022-03-31 12:00:00",1485935.5,177.095
"1779","AAPL","2022-03-31 12:15:00",1679909,176.885
"1780","AAPL","2022-03-31 12:30:00",1472865.1,176.745
"1781","AAPL","2022-03-31 12:45:00",1475243.8,176.705
"1782","AAPL","2022-03-31 13:00:00",1090612,176.525
"1783","AAPL","2022-03-31 13:15:00",1562075.3,176.235
"1784","AAPL","2022-03-31 13:30:00",1548649.59999999,176.605
"1785","AAPL","2022-03-31 13:45:00",1442097.7,176.425
"1786","AAPL","2022-03-31 14:00:00",1500703.5,176.625
"1787","AAPL","2022-03-31 14:15:00",1629411.3,176.365
"1788","AAPL","2022-03-31 14:30:00",1466303.40000001,176.425
"1789","AAPL","2022-03-31 14:45:00",1575602.8,176.455
"1790","AAPL","2022-03-31 15:00:00",1705405.4,176.905
"1791","AAPL","2022-03-31 15:15:00",2635920.4,176.885
"1792","AAPL","2022-03-31 15:30:00",2289632.40000001,176.465
"1793","AAPL","2022-03-31 15:45:00",3533355.8,175.965
"1794","AAPL","2022-03-31 16:00:00",14223624.6,174.69
"1795","MS","2022-03-01 9:45:00",773079.4,89.22
"1796","MS","2022-03-01 10:00:00",683260.2,88.375
"1797","MS","2022-03-01 10:15:00",1021893.4,87.38
